DS	TC	SGMT	NUM_TXN	TXN_SIZ	THRD_CT	TIME	ABRTS
COMPA	05	16	10000	1	7	85508904	2
COMPA	06	16	10000	1	7	88331915	8
COMPA	07	16	10000	1	7	87800047	1
COMPA	08	16	10000	1	7	84754022	4
COMPA	09	16	10000	1	7	84820484	4
COMPA	10	16	10000	1	7	86869131	4
COMPA	11	16	10000	1	7	175556247	0
COMPA	12	16	10000	1	7	225402136	2
COMPA	13	16	10000	1	7	238829212	3
COMPA	14	16	10000	1	7	107804195	1
COMPA	15	16	10000	1	7	130694213	0
COMPA	16	16	10000	1	7	443135933	3
COMPA	17	16	10000	1	7	440630370	2
COMPA	18	16	10000	1	7	456765348	4
COMPA	19	16	10000	1	7	310136	0
BOOST	01	16	10000	1	7	81843585	0
BOOST	02	16	10000	1	7	79395890	0
BOOST	03	16	10000	1	7	106966035	0
BOOST	04	16	10000	1	7	82129911	0
BOOST	05	16	10000	1	7	80708856	0
BOOST	06	16	10000	1	7	82407897	0
BOOST	07	16	10000	1	7	82295796	0
BOOST	08	16	10000	1	7	80292890	0
BOOST	09	16	10000	1	7	81792538	0
BOOST	10	16	10000	1	7	80683728	0
BOOST	11	16	10000	1	7	113689343	0
BOOST	12	16	10000	1	7	136059794	0
BOOST	13	16	10000	1	7	145745992	0
BOOST	14	16	10000	1	7	84027870	0
BOOST	15	16	10000	1	7	94417951	0
BOOST	16	16	10000	1	7	240788808	0
BOOST	17	16	10000	1	7	238200571	0
BOOST	18	16	10000	1	7	245466666	0
BOOST	19	16	10000	1	7	296795	0
STMVE	01	16	10000	1	7	4011674	0
STMVE	02	16	10000	1	7	3042886	0
STMVE	03	16	10000	1	7	4624035	1674
STMVE	04	16	10000	1	7	4078725	5
STMVE	05	16	10000	1	7	4582544	3
STMVE	06	16	10000	1	7	4076935	0
STMVE	07	16	10000	1	7	3249389	3
STMVE	08	16	10000	1	7	3876461	3
STMVE	09	16	10000	1	7	3608456	3
STMVE	10	16	10000	1	7	3424283	5
STMVE	11	16	10000	1	7	4723227	0
STMVE	12	16	10000	1	7	5265377	0
STMVE	13	16	10000	1	7	5587783	0
STMVE	14	16	10000	1	7	4775568	0
STMVE	15	16	10000	1	7	5120594	0
STMVE	16	16	10000	1	7	8557238	0
STMVE	17	16	10000	1	7	9405213	0
STMVE	18	16	10000	1	7	9403964	0
STMVE	19	16	10000	1	7	352957	7
SEGME	01	16	10000	2	7	10628136	1
SEGME	02	16	10000	2	7	12599582	1
SEGME	03	16	10000	2	7	19032343729	33
SEGME	04	16	10000	2	7	14673061	10
SEGME	05	16	10000	2	7	22020607	6
SEGME	06	16	10000	2	7	23152039	4
SEGME	07	16	10000	2	7	16773761	8
SEGME	08	16	10000	2	7	20763094	9
SEGME	09	16	10000	2	7	28705641	6
SEGME	10	16	10000	2	7	15996226	12
SEGME	11	16	10000	2	7	19057205375	100
SEGME	12	16	10000	2	7	19058586413	86
SEGME	13	16	10000	2	7	19054195277	75
SEGME	14	16	10000	2	7	19041534290	58
SEGME	15	16	10000	2	7	19042915469	82
SEGME	16	16	10000	2	7	19050797043	0
SEGME	17	16	10000	2	7	19054714477	1
SEGME	18	16	10000	2	7	19051388930	1
SEGME	19	16	10000	2	7	280105	0
COMPA	01	16	10000	2	7	166088230	1
COMPA	02	16	10000	2	7	163153156	1
COMPA	03	16	10000	2	7	289567595	271
COMPA	04	16	10000	2	7	167113232	11
COMPA	05	16	10000	2	7	167460059	14
COMPA	06	16	10000	2	7	170011958	6
COMPA	07	16	10000	2	7	166782838	7
COMPA	08	16	10000	2	7	166033574	11
COMPA	09	16	10000	2	7	167799349	11
COMPA	10	16	10000	2	7	164809324	8
COMPA	11	16	10000	2	7	481336087	778
COMPA	12	16	10000	2	7	533733684	712
COMPA	13	16	10000	2	7	555319832	623
COMPA	14	16	10000	2	7	315834635	520
COMPA	15	16	10000	2	7	376483486	672
COMPA	16	16	10000	2	7	728129350	2
COMPA	17	16	10000	2	7	794077633	1
COMPA	18	16	10000	2	7	808110301	1
COMPA	19	16	10000	2	7	287656	0
BOOST	01	16	10000	2	7	160421819	0
BOOST	02	16	10000	2	7	161744895	0
BOOST	03	16	10000	2	7	164459117	0
BOOST	04	16	10000	2	7	159944092	0
BOOST	05	16	10000	2	7	160032364	0
BOOST	06	16	10000	2	7	160759479	0
BOOST	07	16	10000	2	7	161461923	0
BOOST	08	16	10000	2	7	157791274	0
BOOST	09	16	10000	2	7	160645469	0
BOOST	10	16	10000	2	7	157965819	0
BOOST	11	16	10000	2	7	255305746	0
BOOST	12	16	10000	2	7	276343763	0
BOOST	13	16	10000	2	7	278475586	0
BOOST	14	16	10000	2	7	189937175	0
BOOST	15	16	10000	2	7	217157140	0
BOOST	16	16	10000	2	7	345807740	0
BOOST	17	16	10000	2	7	369499019	0
BOOST	18	16	10000	2	7	364845723	0
BOOST	19	16	10000	2	7	289426	0
STMVE	01	16	10000	2	7	4699979	0
STMVE	02	16	10000	2	7	4324401	0
STMVE	03	16	10000	2	7	6100975	2265
STMVE	04	16	10000	2	7	6584675	11
STMVE	05	16	10000	2	7	4167929	7
STMVE	06	16	10000	2	7	4309542	4
STMVE	07	16	10000	2	7	5079996	3
STMVE	08	16	10000	2	7	5233569	10
STMVE	09	16	10000	2	7	4935223	5
STMVE	10	16	10000	2	7	4520936	5
STMVE	11	16	10000	2	7	8946010	0
STMVE	12	16	10000	2	7	11158031	0
STMVE	13	16	10000	2	7	12010577	0
STMVE	14	16	10000	2	7	7752587	0
STMVE	15	16	10000	2	7	8660004	0
STMVE	16	16	10000	2	7	4915593	0
STMVE	17	16	10000	2	7	19154653	0
STMVE	18	16	10000	2	7	15563095	0
STMVE	19	16	10000	2	7	319316	7
SEGME	01	16	10000	3	7	16729697	2
SEGME	02	16	10000	3	7	13727850	2
SEGME	03	16	10000	3	7	19050781448	56
SEGME	04	16	10000	3	7	27032733	11
SEGME	05	16	10000	3	7	37060784	11
SEGME	06	16	10000	3	7	38742496	9
SEGME	07	16	10000	3	7	20811975	10
SEGME	08	16	10000	3	7	31595951	15
SEGME	09	16	10000	3	7	21640842	6
SEGME	10	16	10000	3	7	21310715	19
SEGME	11	16	10000	3	7	19076590471	90
SEGME	12	16	10000	3	7	19062935806	103
SEGME	13	16	10000	3	7	19062169332	93
SEGME	14	16	10000	3	7	19061257440	47
SEGME	15	16	10000	3	7	19079194364	64
SEGME	16	16	10000	3	7	19054939626	0
SEGME	17	16	10000	3	7	19053268027	0
SEGME	18	16	10000	3	7	19049289517	0
SEGME	19	16	10000	3	7	291726	0
COMPA	01	16	10000	3	7	245874964	2
COMPA	02	16	10000	3	7	243609602	2
COMPA	03	16	10000	3	7	412663844	436
COMPA	04	16	10000	3	7	249032887	9
COMPA	05	16	10000	3	7	247624741	9
COMPA	06	16	10000	3	7	243415632	14
COMPA	07	16	10000	3	7	248958419	7
COMPA	08	16	10000	3	7	245352321	10
COMPA	09	16	10000	3	7	251068051	12
COMPA	10	16	10000	3	7	248737947	14
COMPA	11	16	10000	3	7	840102459	1251
COMPA	12	16	10000	3	7	871026957	975
COMPA	13	16	10000	3	7	845346947	776
COMPA	14	16	10000	3	7	616219266	1003
COMPA	15	16	10000	3	7	706555426	1128
COMPA	16	16	10000	3	7	947782708	1
COMPA	17	16	10000	3	7	1098507681	1
COMPA	18	16	10000	3	7	871480858	2486
COMPA	19	16	10000	3	7	358957	0
BOOST	01	16	10000	3	7	246876872	0
BOOST	02	16	10000	3	7	241392567	0
BOOST	03	16	10000	3	7	226211405	0
BOOST	04	16	10000	3	7	238448182	0
BOOST	05	16	10000	3	7	241657225	0
BOOST	06	16	10000	3	7	245954588	0
BOOST	07	16	10000	3	7	237531677	0
BOOST	08	16	10000	3	7	240024715	0
BOOST	09	16	10000	3	7	240926683	0
BOOST	10	16	10000	3	7	240443725	0
BOOST	11	16	10000	3	7	393601309	0
BOOST	12	16	10000	3	7	402501492	0
BOOST	13	16	10000	3	7	397632329	0
BOOST	14	16	10000	3	7	309054532	0
BOOST	15	16	10000	3	7	344723221	0
BOOST	16	16	10000	3	7	441412198	0
BOOST	17	16	10000	3	7	493298061	0
BOOST	18	16	10000	3	7	388204263	0
BOOST	19	16	10000	3	7	292816	0
STMVE	01	16	10000	3	7	5569817	1
STMVE	02	16	10000	3	7	6983985	1
STMVE	03	16	10000	3	7	8698978	2982
STMVE	04	16	10000	3	7	5749991	8
STMVE	05	16	10000	3	7	5590088	6
STMVE	06	16	10000	3	7	5976785	9
STMVE	07	16	10000	3	7	5570257	6
STMVE	08	16	10000	3	7	6333572	9
STMVE	09	16	10000	3	7	5721970	11
STMVE	10	16	10000	3	7	6252720	11
STMVE	11	16	10000	3	7	5187100	0
STMVE	12	16	10000	3	7	5207770	0
STMVE	13	16	10000	3	7	20018727	0
STMVE	14	16	10000	3	7	11687276	0
STMVE	15	16	10000	3	7	13040162	0
STMVE	16	16	10000	3	7	22153349	0
STMVE	17	16	10000	3	7	23148328	0
STMVE	18	16	10000	3	7	17229603	2831
STMVE	19	16	10000	3	7	307716	7
SEGME	01	16	10000	4	7	10094616	3
SEGME	02	16	10000	4	7	10070065	3
SEGME	03	16	10000	4	7	19053296907	66
SEGME	04	16	10000	4	7	33301716	10
SEGME	05	16	10000	4	7	24513485	20
SEGME	06	16	10000	4	7	28551443	12
SEGME	07	16	10000	4	7	25723888	15
SEGME	08	16	10000	4	7	32554331	12
SEGME	09	16	10000	4	7	28242068	13
SEGME	10	16	10000	4	7	32722115	14
SEGME	11	16	10000	4	7	19097892921	61
SEGME	12	16	10000	4	7	19077706853	93
SEGME	13	16	10000	4	7	19075291766	79
SEGME	14	16	10000	4	7	19083845549	35
SEGME	15	16	10000	4	7	19089951460	42
SEGME	16	16	10000	4	7	18331699112	0
SEGME	17	16	10000	4	7	18332207938	0
SEGME	18	16	10000	4	7	19059398361	1
SEGME	19	16	10000	4	7	294376	0
COMPA	01	16	10000	4	7	330380909	3
COMPA	02	16	10000	4	7	326503689	3
COMPA	03	16	10000	4	7	557578710	679
COMPA	04	16	10000	4	7	326641851	14
COMPA	05	16	10000	4	7	323855294	10
COMPA	06	16	10000	4	7	329995121	13
COMPA	07	16	10000	4	7	324326943	14
COMPA	08	16	10000	4	7	323605538	16
COMPA	09	16	10000	4	7	333021523	17
COMPA	10	16	10000	4	7	332490822	19
COMPA	11	16	10000	4	7	1206859786	1437
COMPA	12	16	10000	4	7	1206068539	1155
COMPA	13	16	10000	4	7	1111513439	945
COMPA	14	16	10000	4	7	959419276	1310
COMPA	15	16	10000	4	7	1053715951	1317
COMPA	16	16	10000	4	7	1153331354	0
COMPA	17	16	10000	4	7	1349357147	0
COMPA	18	16	10000	4	7	840026371	4109
COMPA	19	16	10000	4	7	358198	0
BOOST	01	16	10000	4	7	320740547	0
BOOST	02	16	10000	4	7	324899974	0
BOOST	03	16	10000	4	7	276558322	0
BOOST	04	16	10000	4	7	319205755	0
BOOST	05	16	10000	4	7	320260987	0
BOOST	06	16	10000	4	7	323615117	0
BOOST	07	16	10000	4	7	319635494	0
BOOST	08	16	10000	4	7	317129842	0
BOOST	09	16	10000	4	7	324655438	0
BOOST	10	16	10000	4	7	315152001	0
BOOST	11	16	10000	4	7	534738212	0
BOOST	12	16	10000	4	7	522927726	0
BOOST	13	16	10000	4	7	503536214	0
BOOST	14	16	10000	4	7	450504105	0
BOOST	15	16	10000	4	7	491039605	0
BOOST	16	16	10000	4	7	515688356	0
BOOST	17	16	10000	4	7	591022726	0
BOOST	18	16	10000	4	7	368669219	0
BOOST	19	16	10000	4	7	299476	0
STMVE	01	16	10000	4	7	6810311	2
STMVE	02	16	10000	4	7	5203638	2
STMVE	03	16	10000	4	7	11071500	3431
STMVE	04	16	10000	4	7	6729409	14
STMVE	05	16	10000	4	7	8037377	11
STMVE	06	16	10000	4	7	6707449	13
STMVE	07	16	10000	4	7	5560115	9
STMVE	08	16	10000	4	7	7738381	9
STMVE	09	16	10000	4	7	6393732	14
STMVE	10	16	10000	4	7	7515786	11
STMVE	11	16	10000	4	7	24787524	0
STMVE	12	16	10000	4	7	27545041	0
STMVE	13	16	10000	4	7	27306106	0
STMVE	14	16	10000	4	7	16491342	0
STMVE	15	16	10000	4	7	19342811	0
STMVE	16	16	10000	4	7	28528831	0
STMVE	17	16	10000	4	7	29539752	0
STMVE	18	16	10000	4	7	18352931	4342
STMVE	19	16	10000	4	7	288516	7
SEGME	01	16	10000	5	7	14613383	4
SEGME	02	16	10000	5	7	11621751	4
SEGME	03	16	10000	5	7	19065655489	73
SEGME	04	16	10000	5	7	32904531	19
SEGME	05	16	10000	5	7	40365046	24
SEGME	06	16	10000	5	7	38428426	24
SEGME	07	16	10000	5	7	25034759	21
SEGME	08	16	10000	5	7	29973401	15
SEGME	09	16	10000	5	7	41458249	21
SEGME	10	16	10000	5	7	27065050	18
SEGME	11	16	10000	5	7	19109225769	52
SEGME	12	16	10000	5	7	19091525449	45
SEGME	13	16	10000	5	7	19091265080	54
SEGME	14	16	10000	5	7	19115452869	36
SEGME	15	16	10000	5	7	19120321267	30
SEGME	16	16	10000	5	7	19060238140	0
SEGME	17	16	10000	5	7	19058757996	0
SEGME	18	16	10000	5	7	19064669547	0
SEGME	19	16	10000	5	7	269675	0
COMPA	01	16	10000	5	7	397145322	4
COMPA	02	16	10000	5	7	399234564	4
COMPA	03	16	10000	5	7	707652569	746
COMPA	04	16	10000	5	7	403355980	19
COMPA	05	16	10000	5	7	410701792	13
COMPA	06	16	10000	5	7	421210749	28
COMPA	07	16	10000	5	7	411573049	29
COMPA	08	16	10000	5	7	404661137	18
COMPA	09	16	10000	5	7	413730004	19
COMPA	10	16	10000	5	7	399880017	21
COMPA	11	16	10000	5	7	1471804115	1464
COMPA	12	16	10000	5	7	1463406430	1196
COMPA	13	16	10000	5	7	1411854903	935
COMPA	14	16	10000	5	7	1396110947	1539
COMPA	15	16	10000	5	7	1486865214	1638
COMPA	16	16	10000	5	7	1329835744	0
COMPA	17	16	10000	5	7	1698725249	0
COMPA	18	16	10000	5	7	943551328	5066
COMPA	19	16	10000	5	7	373518	0
BOOST	01	16	10000	5	7	389501992	0
BOOST	02	16	10000	5	7	393946403	0
BOOST	03	16	10000	5	7	335409422	0
BOOST	04	16	10000	5	7	400960248	0
BOOST	05	16	10000	5	7	402107192	0
BOOST	06	16	10000	5	7	399266683	0
BOOST	07	16	10000	5	7	394652957	0
BOOST	08	16	10000	5	7	393410071	0
BOOST	09	16	10000	5	7	398354364	0
BOOST	10	16	10000	5	7	403144673	0
BOOST	11	16	10000	5	7	667374020	0
BOOST	12	16	10000	5	7	635628793	0
BOOST	13	16	10000	5	7	602319624	0
BOOST	14	16	10000	5	7	578096633	0
BOOST	15	16	10000	5	7	638922701	0
BOOST	16	16	10000	5	7	587095778	0
BOOST	17	16	10000	5	7	696441465	0
BOOST	18	16	10000	5	7	403657757	0
BOOST	19	16	10000	5	7	274846	0
STMVE	01	16	10000	5	7	6149946	3
STMVE	02	16	10000	5	7	9258874	3
STMVE	03	16	10000	5	7	13059227	4016
STMVE	04	16	10000	5	7	9278234	15
STMVE	05	16	10000	5	7	8017957	19
STMVE	06	16	10000	5	7	8564618	23
STMVE	07	16	10000	5	7	8580418	11
STMVE	08	16	10000	5	7	8862415	19
STMVE	09	16	10000	5	7	5923850	10
STMVE	10	16	10000	5	7	5512181	17
STMVE	11	16	10000	5	7	32834122	0
STMVE	12	16	10000	5	7	33176910	0
STMVE	13	16	10000	5	7	34284044	0
STMVE	14	16	10000	5	7	23336704	0
STMVE	15	16	10000	5	7	27470404	0
STMVE	16	16	10000	5	7	34829746	0
STMVE	17	16	10000	5	7	35214954	0
STMVE	18	16	10000	5	7	18735142	5591
STMVE	19	16	10000	5	7	329957	7
SEGME	01	16	10000	1	8	7009014	0
SEGME	02	16	10000	1	8	9412177	0
SEGME	03	16	10000	1	8	19767635516	0
SEGME	04	16	10000	1	8	11777329	0
SEGME	05	16	10000	1	8	8011016	0
SEGME	06	16	10000	1	8	15359097	0
SEGME	07	16	10000	1	8	15607083	0
SEGME	08	16	10000	1	8	15069091	0
SEGME	09	16	10000	1	8	9679172	0
SEGME	10	16	10000	1	8	11493392	0
SEGME	11	16	10000	1	8	19770978288	0
SEGME	12	16	10000	1	8	19766606498	0
SEGME	13	16	10000	1	8	19778509147	0
SEGME	14	16	10000	1	8	19764505369	0
SEGME	15	16	10000	1	8	19757902004	0
SEGME	16	16	10000	1	8	19800566791	0
SEGME	17	16	10000	1	8	19822035333	0
SEGME	18	16	10000	1	8	19814324058	1
SEGME	19	16	10000	1	8	338848	0
COMPA	01	16	10000	1	8	84632832	0
COMPA	02	16	10000	1	8	84956599	0
COMPA	03	16	10000	1	8	186990451	4
COMPA	04	16	10000	1	8	83907026	0
COMPA	05	16	10000	1	8	86237127	0
COMPA	06	16	10000	1	8	83718632	0
COMPA	07	16	10000	1	8	87287409	0
COMPA	08	16	10000	1	8	81946742	0
COMPA	09	16	10000	1	8	86290947	0
COMPA	10	16	10000	1	8	85282585	0
COMPA	11	16	10000	1	8	185323042	1
COMPA	12	16	10000	1	8	239682759	3
COMPA	13	16	10000	1	8	256733031	2
COMPA	14	16	10000	1	8	116227230	0
COMPA	15	16	10000	1	8	136354680	0
COMPA	16	16	10000	1	8	508982933	5
COMPA	17	16	10000	1	8	497281956	1
COMPA	18	16	10000	1	8	498816009	4
COMPA	19	16	10000	1	8	312887	0
BOOST	01	16	10000	1	8	80965819	0
BOOST	02	16	10000	1	8	79912316	0
BOOST	03	16	10000	1	8	108302486	0
BOOST	04	16	10000	1	8	79964146	0
BOOST	05	16	10000	1	8	80925707	0
BOOST	06	16	10000	1	8	81544020	0
BOOST	07	16	10000	1	8	81022259	0
BOOST	08	16	10000	1	8	80613850	0
BOOST	09	16	10000	1	8	81711534	0
BOOST	10	16	10000	1	8	79626068	0
BOOST	11	16	10000	1	8	113435946	0
BOOST	12	16	10000	1	8	135951808	0
BOOST	13	16	10000	1	8	147370136	0
BOOST	14	16	10000	1	8	85657869	0
BOOST	15	16	10000	1	8	95590996	0
BOOST	16	16	10000	1	8	243903363	0
BOOST	17	16	10000	1	8	242559282	0
BOOST	18	16	10000	1	8	242693675	0
BOOST	19	16	10000	1	8	337938	0
STMVE	01	16	10000	1	8	4122500	0
STMVE	02	16	10000	1	8	3171390	0
STMVE	03	16	10000	1	8	5489060	1691
STMVE	04	16	10000	1	8	4051299	0
STMVE	05	16	10000	1	8	3666520	0
STMVE	06	16	10000	1	8	4376196	0
STMVE	07	16	10000	1	8	3290302	0
STMVE	08	16	10000	1	8	4900137	0
STMVE	09	16	10000	1	8	3946826	0
STMVE	10	16	10000	1	8	2993665	0
STMVE	11	16	10000	1	8	5414578	0
STMVE	12	16	10000	1	8	5609162	0
STMVE	13	16	10000	1	8	6103903	0
STMVE	14	16	10000	1	8	5232284	0
STMVE	15	16	10000	1	8	4357745	0
STMVE	16	16	10000	1	8	9269652	0
STMVE	17	16	10000	1	8	9191651	0
STMVE	18	16	10000	1	8	8998496	0
STMVE	19	16	10000	1	8	395159	8
SEGME	01	16	10000	2	8	12813239	0
SEGME	02	16	10000	2	8	14549307	0
SEGME	03	16	10000	2	8	19039931808	22
SEGME	04	16	10000	2	8	13350241	0
SEGME	05	16	10000	2	8	14207430	0
SEGME	06	16	10000	2	8	14578597	0
SEGME	07	16	10000	2	8	15030317	0
SEGME	08	16	10000	2	8	21706842	0
SEGME	09	16	10000	2	8	14530806	0
SEGME	10	16	10000	2	8	21824205	0
SEGME	11	16	10000	2	8	19785137880	114
SEGME	12	16	10000	2	8	19798230953	123
SEGME	13	16	10000	2	8	19793492130	95
SEGME	14	16	10000	2	8	19781520690	67
SEGME	15	16	10000	2	8	19792997482	92
SEGME	16	16	10000	2	8	19803624397	1
SEGME	17	16	10000	2	8	19782822048	0
SEGME	18	16	10000	2	8	19792688008	0
SEGME	19	16	10000	2	8	395859	0
COMPA	01	16	10000	2	8	164135832	0
COMPA	02	16	10000	2	8	166395980	0
COMPA	03	16	10000	2	8	317674232	287
COMPA	04	16	10000	2	8	167719738	0
COMPA	05	16	10000	2	8	165153682	0
COMPA	06	16	10000	2	8	165695394	0
COMPA	07	16	10000	2	8	165896108	0
COMPA	08	16	10000	2	8	161503552	0
COMPA	09	16	10000	2	8	167570934	0
COMPA	10	16	10000	2	8	169293541	0
COMPA	11	16	10000	2	8	533550107	796
COMPA	12	16	10000	2	8	602263766	704
COMPA	13	16	10000	2	8	627163874	606
COMPA	14	16	10000	2	8	330213127	610
COMPA	15	16	10000	2	8	412247395	715
COMPA	16	16	10000	2	8	808215114	4
COMPA	17	16	10000	2	8	866648669	0
COMPA	18	16	10000	2	8	873481626	1
COMPA	19	16	10000	2	8	403089	0
BOOST	01	16	10000	2	8	160434356	0
BOOST	02	16	10000	2	8	161708252	0
BOOST	03	16	10000	2	8	169448141	0
BOOST	04	16	10000	2	8	158584264	0
BOOST	05	16	10000	2	8	157038701	0
BOOST	06	16	10000	2	8	157845319	0
BOOST	07	16	10000	2	8	158796999	0
BOOST	08	16	10000	2	8	158856710	0
BOOST	09	16	10000	2	8	158098563	0
BOOST	10	16	10000	2	8	163979490	0
BOOST	11	16	10000	2	8	254790076	0
BOOST	12	16	10000	2	8	278561080	0
BOOST	13	16	10000	2	8	282988385	0
BOOST	14	16	10000	2	8	191913674	0
BOOST	15	16	10000	2	8	211817784	0
BOOST	16	16	10000	2	8	344770252	0
BOOST	17	16	10000	2	8	370641550	0
BOOST	18	16	10000	2	8	367416980	0
BOOST	19	16	10000	2	8	359927	0
STMVE	01	16	10000	2	8	3667159	0
STMVE	02	16	10000	2	8	5684713	0
STMVE	03	16	10000	2	8	6185164	2392
STMVE	04	16	10000	2	8	3613948	0
STMVE	05	16	10000	2	8	4427676	0
STMVE	06	16	10000	2	8	6382268	0
STMVE	07	16	10000	2	8	6342817	0
STMVE	08	16	10000	2	8	5080150	0
STMVE	09	16	10000	2	8	4723093	0
STMVE	10	16	10000	2	8	5155362	0
STMVE	11	16	10000	2	8	9176128	0
STMVE	12	16	10000	2	8	11488768	0
STMVE	13	16	10000	2	8	12320196	0
STMVE	14	16	10000	2	8	4963168	0
STMVE	15	16	10000	2	8	8147756	0
STMVE	16	16	10000	2	8	16636309	0
STMVE	17	16	10000	2	8	16535217	0
STMVE	18	16	10000	2	8	16787362	97
STMVE	19	16	10000	2	8	364908	8
SEGME	01	16	10000	3	8	17031048	0
SEGME	02	16	10000	3	8	15728449	0
SEGME	03	16	10000	3	8	19782203146	69
SEGME	04	16	10000	3	8	23797434	0
SEGME	05	16	10000	3	8	29150649	0
SEGME	06	16	10000	3	8	16996068	0
SEGME	07	16	10000	3	8	22677090	0
SEGME	08	16	10000	3	8	19290256	0
SEGME	09	16	10000	3	8	30664372	0
SEGME	10	16	10000	3	8	20290199	0
SEGME	11	16	10000	3	8	19812290138	105
SEGME	12	16	10000	3	8	19807939844	119
SEGME	13	16	10000	3	8	19799228215	96
SEGME	14	16	10000	3	8	19796403466	43
SEGME	15	16	10000	3	8	19806230691	56
SEGME	16	16	10000	3	8	19785149879	1
SEGME	17	16	10000	3	8	19784912659	0
SEGME	18	16	10000	3	8	19795584674	0
SEGME	19	16	10000	3	8	392449	0
COMPA	01	16	10000	3	8	244791691	0
COMPA	02	16	10000	3	8	247522839	0
COMPA	03	16	10000	3	8	458416559	479
COMPA	04	16	10000	3	8	248149582	0
COMPA	05	16	10000	3	8	248048220	0
COMPA	06	16	10000	3	8	248279884	0
COMPA	07	16	10000	3	8	248718703	0
COMPA	08	16	10000	3	8	242624992	0
COMPA	09	16	10000	3	8	242413787	0
COMPA	10	16	10000	3	8	250298856	0
COMPA	11	16	10000	3	8	908299593	1303
COMPA	12	16	10000	3	8	886724457	941
COMPA	13	16	10000	3	8	931837266	898
COMPA	14	16	10000	3	8	674858996	1052
COMPA	15	16	10000	3	8	748986460	1108
COMPA	16	16	10000	3	8	1090813050	3
COMPA	17	16	10000	3	8	1290790289	1
COMPA	18	16	10000	3	8	996185361	2422
COMPA	19	16	10000	3	8	449190	0
BOOST	01	16	10000	3	8	239041749	0
BOOST	02	16	10000	3	8	238883736	0
BOOST	03	16	10000	3	8	221821389	0
BOOST	04	16	10000	3	8	236398272	0
BOOST	05	16	10000	3	8	238580569	0
BOOST	06	16	10000	3	8	243176267	0
BOOST	07	16	10000	3	8	241541281	0
BOOST	08	16	10000	3	8	239026877	0
BOOST	09	16	10000	3	8	240528099	0
BOOST	10	16	10000	3	8	240080509	0
BOOST	11	16	10000	3	8	393883403	0
BOOST	12	16	10000	3	8	407514925	0
BOOST	13	16	10000	3	8	398599364	0
BOOST	14	16	10000	3	8	308337123	0
BOOST	15	16	10000	3	8	345847899	0
BOOST	16	16	10000	3	8	441863251	0
BOOST	17	16	10000	3	8	490789812	0
BOOST	18	16	10000	3	8	383938075	0
BOOST	19	16	10000	3	8	335457	0
STMVE	01	16	10000	3	8	6590642	0
STMVE	02	16	10000	3	8	6279755	0
STMVE	03	16	10000	3	8	9022284	2971
STMVE	04	16	10000	3	8	4513467	0
STMVE	05	16	10000	3	8	5698123	0
STMVE	06	16	10000	3	8	5335495	0
STMVE	07	16	10000	3	8	6189673	0
STMVE	08	16	10000	3	8	7088012	0
STMVE	09	16	10000	3	8	5227172	0
STMVE	10	16	10000	3	8	6241134	0
STMVE	11	16	10000	3	8	8456552	0
STMVE	12	16	10000	3	8	17656419	0
STMVE	13	16	10000	3	8	20456129	0
STMVE	14	16	10000	3	8	11439265	0
STMVE	15	16	10000	3	8	12269703	0
STMVE	16	16	10000	3	8	23920423	0
STMVE	17	16	10000	3	8	25000687	0
STMVE	18	16	10000	3	8	16360361	2757
STMVE	19	16	10000	3	8	373858	8
SEGME	01	16	10000	4	8	22606196	0
SEGME	02	16	10000	4	8	8134295	0
SEGME	03	16	10000	4	8	19794389062	68
SEGME	04	16	10000	4	8	23275349	0
SEGME	05	16	10000	4	8	42618514	0
SEGME	06	16	10000	4	8	31445144	0
SEGME	07	16	10000	4	8	23580546	0
SEGME	08	16	10000	4	8	29681537	0
SEGME	09	16	10000	4	8	25149579	0
SEGME	10	16	10000	4	8	29161705	0
SEGME	11	16	10000	4	8	19828493660	77
SEGME	12	16	10000	4	8	19822587903	89
SEGME	13	16	10000	4	8	19811645228	85
SEGME	14	16	10000	4	8	19820630637	29
SEGME	15	16	10000	4	8	19834707688	53
SEGME	16	16	10000	4	8	19803676711	0
SEGME	17	16	10000	4	8	19796156450	0
SEGME	18	16	10000	4	8	19803667420	0
SEGME	19	16	10000	4	8	344077	0
COMPA	01	16	10000	4	8	323722382	0
COMPA	02	16	10000	4	8	319659892	0
COMPA	03	16	10000	4	8	615575881	635
COMPA	04	16	10000	4	8	325142711	0
COMPA	05	16	10000	4	8	325965768	0
COMPA	06	16	10000	4	8	319382557	0
COMPA	07	16	10000	4	8	329368796	0
COMPA	08	16	10000	4	8	319567802	0
COMPA	09	16	10000	4	8	323144252	0
COMPA	10	16	10000	4	8	333234664	0
COMPA	11	16	10000	4	8	1352636198	1443
COMPA	12	16	10000	4	8	1319535281	1206
COMPA	13	16	10000	4	8	1246948246	918
COMPA	14	16	10000	4	8	1040834134	1367
COMPA	15	16	10000	4	8	1248113011	1564
COMPA	16	16	10000	4	8	1325221198	0
COMPA	17	16	10000	4	8	1564465363	0
COMPA	18	16	10000	4	8	955798464	4183
COMPA	19	16	10000	4	8	391788	0
BOOST	01	16	10000	4	8	316546104	0
BOOST	02	16	10000	4	8	317554915	0
BOOST	03	16	10000	4	8	280209161	0
BOOST	04	16	10000	4	8	316997924	0
BOOST	05	16	10000	4	8	321908612	0
BOOST	06	16	10000	4	8	316970243	0
